bsk_id,bsk_name_x,block_mun_id,service_id,usage_count,unique_customers,service_name,rank_in_block
3044,SI OFFICE JALANGI NORTH,150,352,50,48,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3045,SI OFFICE SADAR EAST,410,22,1204,906,Apply - Land Revenue (Khajna),1
3045,SI OFFICE SADAR EAST,410,199,866,332,Apply - Payment of WBSEDCL Electricity Bill,2
3045,SI OFFICE SADAR EAST,410,169,55,36,Apply - ROR Application ,3
3045,SI OFFICE SADAR EAST,410,242,27,24,Apply - Payment of Municipal & Corporation Tax,4
3045,SI OFFICE SADAR EAST,410,356,17,17,Search - Regenerate Receipt of WBSEDCL,5
3045,SI OFFICE SADAR EAST,410,367,15,12,Search - GRN Information,6
3046,DOULATABAD GP,142,199,133,53,Apply - Payment of WBSEDCL Electricity Bill,1
3046,DOULATABAD GP,142,233,76,73,Apply - Driving Licence,2
3046,DOULATABAD GP,142,368,64,62,Application for applying learners licence,3
3046,DOULATABAD GP,142,234,62,56,Apply - Renewal of Driving Licence,4
3046,DOULATABAD GP,142,22,32,12,Apply - Land Revenue (Khajna),5
3046,DOULATABAD GP,142,128,21,20,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
3046,DOULATABAD GP,142,484,21,20,eChallan,6
3047,RADHARGHAT-I GP,142,199,215,102,Apply - Payment of WBSEDCL Electricity Bill,1
3047,RADHARGHAT-I GP,142,22,197,124,Apply - Land Revenue (Khajna),2
3047,RADHARGHAT-I GP,142,155,67,61,Apply - Submission of Form for Electoral Roll,3
3047,RADHARGHAT-I GP,142,516,43,40,Apply - GP Certificate,4
3047,RADHARGHAT-I GP,142,128,35,33,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3047,RADHARGHAT-I GP,142,4,26,20,Application for Income Certificates,6
3048,MANINDRANAGAR GP,142,22,266,242,Apply - Land Revenue (Khajna),1
3048,MANINDRANAGAR GP,142,199,203,65,Apply - Payment of WBSEDCL Electricity Bill,2
3048,MANINDRANAGAR GP,142,194,166,152,Search - Gram Panchayat Tax Payment,3
3048,MANINDRANAGAR GP,142,4,123,120,Application for Income Certificates,4
3048,MANINDRANAGAR GP,142,516,78,74,Apply - GP Certificate,5
3048,MANINDRANAGAR GP,142,151,52,51,Apply - Local Residence (Domicile) Certificate,6
3049,BAHADURPUR GP,163,199,693,162,Apply - Payment of WBSEDCL Electricity Bill,1
3049,BAHADURPUR GP,163,4,618,375,Application for Income Certificates,2
3049,BAHADURPUR GP,163,22,243,191,Apply - Land Revenue (Khajna),3
3049,BAHADURPUR GP,163,516,165,112,Apply - GP Certificate,4
3049,BAHADURPUR GP,163,408,79,72,Search - Status of Application of Swasthya Sathi Card,5
3049,BAHADURPUR GP,163,6,71,70,Caste Certificate,6
3050,JASOHARI-ANUKHA-I GP,158,194,291,242,Search - Gram Panchayat Tax Payment,1
3050,JASOHARI-ANUKHA-I GP,158,516,237,171,Apply - GP Certificate,2
3050,JASOHARI-ANUKHA-I GP,158,155,173,148,Apply - Submission of Form for Electoral Roll,3
3050,JASOHARI-ANUKHA-I GP,158,199,152,69,Apply - Payment of WBSEDCL Electricity Bill,4
3050,JASOHARI-ANUKHA-I GP,158,4,139,125,Application for Income Certificates,5
3050,JASOHARI-ANUKHA-I GP,158,352,123,119,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3051,JASOHARI-ANUKHA-II GP,158,199,240,139,Apply - Payment of WBSEDCL Electricity Bill,1
3051,JASOHARI-ANUKHA-II GP,158,516,166,143,Apply - GP Certificate,2
3051,JASOHARI-ANUKHA-II GP,158,4,129,117,Application for Income Certificates,3
3051,JASOHARI-ANUKHA-II GP,158,155,93,74,Apply - Submission of Form for Electoral Roll,4
3051,JASOHARI-ANUKHA-II GP,158,128,88,81,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3051,JASOHARI-ANUKHA-II GP,158,352,85,81,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3052,SI OFFICE KHARGRAM,159,4,285,225,Application for Income Certificates,1
3052,SI OFFICE KHARGRAM,159,69,269,244,Apply - Krishak Bandhu Scheme,2
3052,SI OFFICE KHARGRAM,159,199,135,72,Apply - Payment of WBSEDCL Electricity Bill,3
3052,SI OFFICE KHARGRAM,159,382,115,105,Status of Application (Krishak Bandhu),4
3052,SI OFFICE KHARGRAM,159,127,68,67,Search - Application Status of Digital Ration Card Application,5
3052,SI OFFICE KHARGRAM,159,151,58,49,Apply - Local Residence (Domicile) Certificate,6
3053,KIRTIPUR GP,159,4,724,563,Application for Income Certificates,1
3053,KIRTIPUR GP,159,69,632,542,Apply - Krishak Bandhu Scheme,2
3053,KIRTIPUR GP,159,199,602,314,Apply - Payment of WBSEDCL Electricity Bill,3
3053,KIRTIPUR GP,159,151,203,132,Apply - Local Residence (Domicile) Certificate,4
3053,KIRTIPUR GP,159,128,47,42,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3053,KIRTIPUR GP,159,352,43,43,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3054,SI OFFICE LALGOLA,166,199,422,202,Apply - Payment of WBSEDCL Electricity Bill,1
3054,SI OFFICE LALGOLA,166,4,328,305,Application for Income Certificates,2
3054,SI OFFICE LALGOLA,166,408,256,247,Search - Status of Application of Swasthya Sathi Card,3
3054,SI OFFICE LALGOLA,166,352,203,199,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3054,SI OFFICE LALGOLA,166,127,198,194,Search - Application Status of Digital Ration Card Application,5
3054,SI OFFICE LALGOLA,166,156,144,142,Apply - Verification of Electoral Roll Online,6
3055,LALGOLA GP,166,199,547,275,Apply - Payment of WBSEDCL Electricity Bill,1
3055,LALGOLA GP,166,4,150,107,Application for Income Certificates,2
3055,LALGOLA GP,166,352,123,116,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3055,LALGOLA GP,166,22,88,56,Apply - Land Revenue (Khajna),4
3055,LALGOLA GP,166,358,88,73,Search - Download of e-Ration Card,4
3055,LALGOLA GP,166,241,86,86,Info - Jai Johar Pension Scheme Application,5
3055,LALGOLA GP,166,155,84,77,Apply - Submission of Form for Electoral Roll,6
3056,SI OFFICE MURSHIDABAD,416,4,457,294,Application for Income Certificates,1
3056,SI OFFICE MURSHIDABAD,416,199,297,132,Apply - Payment of WBSEDCL Electricity Bill,2
3056,SI OFFICE MURSHIDABAD,416,6,174,116,Caste Certificate,3
3056,SI OFFICE MURSHIDABAD,416,151,75,62,Apply - Local Residence (Domicile) Certificate,4
3056,SI OFFICE MURSHIDABAD,416,155,72,71,Apply - Submission of Form for Electoral Roll,5
3056,SI OFFICE MURSHIDABAD,416,382,50,18,Status of Application (Krishak Bandhu),6
3057,NARAYANPUR GP,167,199,1953,1166,Apply - Payment of WBSEDCL Electricity Bill,1
3057,NARAYANPUR GP,167,6,488,449,Caste Certificate,2
3057,NARAYANPUR GP,167,151,488,447,Apply - Local Residence (Domicile) Certificate,2
3057,NARAYANPUR GP,167,352,206,199,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3057,NARAYANPUR GP,167,128,186,183,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
3057,NARAYANPUR GP,167,155,185,181,Apply - Submission of Form for Electoral Roll,5
3057,NARAYANPUR GP,167,4,175,166,Application for Income Certificates,6
3058,SI OFFICE NABAGRAM WEST,167,358,2011,993,Search - Download of e-Ration Card,1
3058,SI OFFICE NABAGRAM WEST,167,127,1194,829,Search - Application Status of Digital Ration Card Application,2
3058,SI OFFICE NABAGRAM WEST,167,128,870,591,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3058,SI OFFICE NABAGRAM WEST,167,199,219,129,Apply - Payment of WBSEDCL Electricity Bill,4
3058,SI OFFICE NABAGRAM WEST,167,6,196,184,Caste Certificate,5
3058,SI OFFICE NABAGRAM WEST,167,408,172,157,Search - Status of Application of Swasthya Sathi Card,6
3059,NOWDA GP,146,408,1354,1138,Search - Status of Application of Swasthya Sathi Card,1
3059,NOWDA GP,146,126,578,532,Apply - New Digital Ration Card,2
3059,NOWDA GP,146,127,455,352,Search - Application Status of Digital Ration Card Application,3
3059,NOWDA GP,146,199,131,35,Apply - Payment of WBSEDCL Electricity Bill,4
3059,NOWDA GP,146,352,33,33,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
3059,NOWDA GP,146,4,31,30,Application for Income Certificates,6
3060,PATIKABARI GP,146,199,877,547,Apply - Payment of WBSEDCL Electricity Bill,1
3060,PATIKABARI GP,146,352,319,290,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3060,PATIKABARI GP,146,22,120,113,Apply - Land Revenue (Khajna),3
3060,PATIKABARI GP,146,408,67,66,Search - Status of Application of Swasthya Sathi Card,4
3060,PATIKABARI GP,146,128,65,65,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3060,PATIKABARI GP,146,126,38,37,Apply - New Digital Ration Card,6
3061,SI OFFICE RAGHUNATHGANJ,413,233,704,613,Apply - Driving Licence,1
3061,SI OFFICE RAGHUNATHGANJ,413,22,584,399,Apply - Land Revenue (Khajna),2
3061,SI OFFICE RAGHUNATHGANJ,413,199,293,168,Apply - Payment of WBSEDCL Electricity Bill,3
3061,SI OFFICE RAGHUNATHGANJ,413,368,282,259,Application for applying learners licence,4
3061,SI OFFICE RAGHUNATHGANJ,413,367,254,121,Search - GRN Information,5
3061,SI OFFICE RAGHUNATHGANJ,413,352,190,176,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3062,JOTEKAMAL GP,152,352,680,581,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3062,JOTEKAMAL GP,152,4,372,289,Application for Income Certificates,2
3062,JOTEKAMAL GP,152,128,309,283,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3062,JOTEKAMAL GP,152,199,299,187,Apply - Payment of WBSEDCL Electricity Bill,4
3062,JOTEKAMAL GP,152,392,206,177,Modify - Add member / FPS of Ration Card Holder,5
3062,JOTEKAMAL GP,152,6,183,144,Caste Certificate,6
3063,SI OFFICE RANINAGAR 1,148,199,211,117,Apply - Payment of WBSEDCL Electricity Bill,1
3063,SI OFFICE RANINAGAR 1,148,470,174,120,Payment - e-Payment Stamp Duty & Registration Fees,2
3063,SI OFFICE RANINAGAR 1,148,476,118,92,Apply - Disability Certificate,3
3063,SI OFFICE RANINAGAR 1,148,382,117,112,Status of Application (Krishak Bandhu),4
3063,SI OFFICE RANINAGAR 1,148,2,68,54,Application for Aikyasree Scholarship,5
3063,SI OFFICE RANINAGAR 1,148,64,61,57,Search - Bangla Shasya Bima,6
3064,SI OFFICE RANINAGAR 2,149,199,566,274,Apply - Payment of WBSEDCL Electricity Bill,1
3064,SI OFFICE RANINAGAR 2,149,69,319,301,Apply - Krishak Bandhu Scheme,2
3064,SI OFFICE RANINAGAR 2,149,382,265,246,Status of Application (Krishak Bandhu),3
3064,SI OFFICE RANINAGAR 2,149,169,180,150,Apply - ROR Application ,4
3064,SI OFFICE RANINAGAR 2,149,119,98,79,Payment - Tax or Fees,5
3064,SI OFFICE RANINAGAR 2,149,352,95,94,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3065,SI OFFICE SAGAR DIGHI EAST,155,352,1060,877,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3065,SI OFFICE SAGAR DIGHI EAST,155,127,838,540,Search - Application Status of Digital Ration Card Application,2
3065,SI OFFICE SAGAR DIGHI EAST,155,128,472,256,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3065,SI OFFICE SAGAR DIGHI EAST,155,199,204,111,Apply - Payment of WBSEDCL Electricity Bill,4
3065,SI OFFICE SAGAR DIGHI EAST,155,358,192,131,Search - Download of e-Ration Card,5
3065,SI OFFICE SAGAR DIGHI EAST,155,382,115,115,Status of Application (Krishak Bandhu),6
3066,SI OFFICE SAGARDIGHI,155,4,1060,790,Application for Income Certificates,1
3066,SI OFFICE SAGARDIGHI,155,485,184,110,eDistrict Dashboard,2
3066,SI OFFICE SAGARDIGHI,155,154,119,71,Apply - Gorkha Certificate,3
3066,SI OFFICE SAGARDIGHI,155,199,105,45,Apply - Payment of WBSEDCL Electricity Bill,4
3066,SI OFFICE SAGARDIGHI,155,127,65,63,Search - Application Status of Digital Ration Card Application,5
3066,SI OFFICE SAGARDIGHI,155,516,62,51,Apply - GP Certificate,6
3067,BHABTA-I GP,143,199,459,207,Apply - Payment of WBSEDCL Electricity Bill,1
3067,BHABTA-I GP,143,392,228,192,Modify - Add member / FPS of Ration Card Holder,2
3067,BHABTA-I GP,143,128,196,172,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3067,BHABTA-I GP,143,155,104,91,Apply - Submission of Form for Electoral Roll,4
3067,BHABTA-I GP,143,4,60,55,Application for Income Certificates,5
3067,BHABTA-I GP,143,69,58,56,Apply - Krishak Bandhu Scheme,6
3068,SI OFFICE SUTI,154,352,648,613,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3068,SI OFFICE SUTI,154,128,273,262,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3068,SI OFFICE SUTI,154,199,218,108,Apply - Payment of WBSEDCL Electricity Bill,3
3068,SI OFFICE SUTI,154,22,137,95,Apply - Land Revenue (Khajna),4
3068,SI OFFICE SUTI,154,169,114,66,Apply - ROR Application ,5
3068,SI OFFICE SUTI,154,392,108,104,Modify - Add member / FPS of Ration Card Holder,6
3069,SI OFFICE SUTI 1,153,6,308,282,Caste Certificate,1
3069,SI OFFICE SUTI 1,153,352,207,187,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3069,SI OFFICE SUTI 1,153,127,197,182,Search - Application Status of Digital Ration Card Application,3
3069,SI OFFICE SUTI 1,153,382,193,181,Status of Application (Krishak Bandhu),4
3069,SI OFFICE SUTI 1,153,408,184,180,Search - Status of Application of Swasthya Sathi Card,5
3069,SI OFFICE SUTI 1,153,128,176,162,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
3070,TEHATTA GP,179,199,436,181,Apply - Payment of WBSEDCL Electricity Bill,1
3070,TEHATTA GP,179,516,227,188,Apply - GP Certificate,2
3070,TEHATTA GP,179,194,189,160,Search - Gram Panchayat Tax Payment,3
3070,TEHATTA GP,179,352,126,116,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3070,TEHATTA GP,179,4,115,103,Application for Income Certificates,5
3070,TEHATTA GP,179,478,95,78,Apply - Ordinary Residencial Certificate,6
3071,SI OFFICE TEHATTA NEW,180,199,565,279,Apply - Payment of WBSEDCL Electricity Bill,1
3071,SI OFFICE TEHATTA NEW,180,352,493,411,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3071,SI OFFICE TEHATTA NEW,180,392,451,363,Modify - Add member / FPS of Ration Card Holder,3
3071,SI OFFICE TEHATTA NEW,180,169,373,224,Apply - ROR Application ,4
3071,SI OFFICE TEHATTA NEW,180,170,142,87,Apply - Plot Information,5
3071,SI OFFICE TEHATTA NEW,180,155,138,97,Apply - Submission of Form for Electoral Roll,6
3072,BETAI-I GP,179,199,798,276,Apply - Payment of WBSEDCL Electricity Bill,1
3072,BETAI-I GP,179,169,207,74,Apply - ROR Application ,2
3072,BETAI-I GP,179,352,196,147,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3072,BETAI-I GP,179,194,117,103,Search - Gram Panchayat Tax Payment,4
3072,BETAI-I GP,179,516,94,82,Apply - GP Certificate,5
3072,BETAI-I GP,179,367,73,38,Search - GRN Information,6
3073,SI OFFICE SANTIPUR NEW,426,170,761,409,Apply - Plot Information,1
3073,SI OFFICE SANTIPUR NEW,426,199,515,209,Apply - Payment of WBSEDCL Electricity Bill,2
3073,SI OFFICE SANTIPUR NEW,426,127,237,180,Search - Application Status of Digital Ration Card Application,3
3073,SI OFFICE SANTIPUR NEW,426,352,231,151,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3073,SI OFFICE SANTIPUR NEW,426,22,222,123,Apply - Land Revenue (Khajna),5
3073,SI OFFICE SANTIPUR NEW,426,408,220,143,Search - Status of Application of Swasthya Sathi Card,6
3074,SI OFFICE SANTIPUR,426,199,1135,513,Apply - Payment of WBSEDCL Electricity Bill,1
3074,SI OFFICE SANTIPUR,426,470,683,203,Payment - e-Payment Stamp Duty & Registration Fees,2
3074,SI OFFICE SANTIPUR,426,22,339,265,Apply - Land Revenue (Khajna),3
3074,SI OFFICE SANTIPUR,426,352,150,145,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3074,SI OFFICE SANTIPUR,426,367,98,85,Search - GRN Information,5
3074,SI OFFICE SANTIPUR,426,128,85,85,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
3075,SI OFFICE SADAR-4,168,199,892,144,Apply - Payment of WBSEDCL Electricity Bill,1
3075,SI OFFICE SADAR-4,168,408,269,64,Search - Status of Application of Swasthya Sathi Card,2
3075,SI OFFICE SADAR-4,168,357,191,60,Payment History - WBSEDCL,3
3075,SI OFFICE SADAR-4,168,356,146,55,Search - Regenerate Receipt of WBSEDCL,4
3075,SI OFFICE SADAR-4,168,4,102,30,Application for Income Certificates,5
3075,SI OFFICE SADAR-4,168,127,100,44,Search - Application Status of Digital Ration Card Application,6
3076,DEY PARA GP,168,199,552,136,Apply - Payment of WBSEDCL Electricity Bill,1
3076,DEY PARA GP,168,194,409,173,Search - Gram Panchayat Tax Payment,2
3076,DEY PARA GP,168,516,404,205,Apply - GP Certificate,3
3076,DEY PARA GP,168,131,188,125,Apply for Birth & Death Certificate,4
3076,DEY PARA GP,168,352,159,45,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
3076,DEY PARA GP,168,128,138,76,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
3077,SADHANPARA-II GP,169,199,1544,683,Apply - Payment of WBSEDCL Electricity Bill,1
3077,SADHANPARA-II GP,169,516,223,212,Apply - GP Certificate,2
3077,SADHANPARA-II GP,169,194,207,194,Search - Gram Panchayat Tax Payment,3
3077,SADHANPARA-II GP,169,4,159,143,Application for Income Certificates,4
3077,SADHANPARA-II GP,169,6,67,61,Caste Certificate,5
3077,SADHANPARA-II GP,169,356,58,45,Search - Regenerate Receipt of WBSEDCL,6
3078,ARANGHATA  GP,176,199,920,278,Apply - Payment of WBSEDCL Electricity Bill,1
3078,ARANGHATA  GP,176,516,281,230,Apply - GP Certificate,2
3078,ARANGHATA  GP,176,22,61,41,Apply - Land Revenue (Khajna),3
3078,ARANGHATA  GP,176,131,61,57,Apply for Birth & Death Certificate,3
3078,ARANGHATA  GP,176,196,42,41,Apply - Citizens Grievance Redressal,4
3078,ARANGHATA  GP,176,128,33,33,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3078,ARANGHATA  GP,176,127,23,23,Search - Application Status of Digital Ration Card Application,6
3079,NOKARI GP,176,199,535,128,Apply - Payment of WBSEDCL Electricity Bill,1
3079,NOKARI GP,176,4,184,157,Application for Income Certificates,2
3079,NOKARI GP,176,155,136,121,Apply - Submission of Form for Electoral Roll,3
3079,NOKARI GP,176,6,128,113,Caste Certificate,4
3079,NOKARI GP,176,127,118,101,Search - Application Status of Digital Ration Card Application,5
3079,NOKARI GP,176,408,115,103,Search - Status of Application of Swasthya Sathi Card,6
3080,SI OFFICE RANAGHAT URBAN,425,199,1107,447,Apply - Payment of WBSEDCL Electricity Bill,1
3080,SI OFFICE RANAGHAT URBAN,425,22,408,318,Apply - Land Revenue (Khajna),2
3080,SI OFFICE RANAGHAT URBAN,425,352,202,128,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3080,SI OFFICE RANAGHAT URBAN,425,470,173,81,Payment - e-Payment Stamp Duty & Registration Fees,4
3080,SI OFFICE RANAGHAT URBAN,425,392,46,41,Modify - Add member / FPS of Ration Card Holder,5
3080,SI OFFICE RANAGHAT URBAN,425,128,41,34,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
3081,SI OFFICE RANAGHAT 2,175,199,349,162,Apply - Payment of WBSEDCL Electricity Bill,1
3081,SI OFFICE RANAGHAT 2,175,128,280,213,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3081,SI OFFICE RANAGHAT 2,175,358,80,76,Search - Download of e-Ration Card,3
3081,SI OFFICE RANAGHAT 2,175,408,42,39,Search - Status of Application of Swasthya Sathi Card,4
3081,SI OFFICE RANAGHAT 2,175,406,38,36,Apply- Addition of New Member after Receiving Card (Form  A),5
3081,SI OFFICE RANAGHAT 2,175,127,35,34,Search - Application Status of Digital Ration Card Application,6
3081,SI OFFICE RANAGHAT 2,175,388,35,34,Search - Application Status,6
3082,BETHUADAHARI-I  GP,173,199,784,325,Apply - Payment of WBSEDCL Electricity Bill,1
3082,BETHUADAHARI-I  GP,173,516,487,319,Apply - GP Certificate,2
3082,BETHUADAHARI-I  GP,173,194,388,337,Search - Gram Panchayat Tax Payment,3
3082,BETHUADAHARI-I  GP,173,4,336,303,Application for Income Certificates,4
3082,BETHUADAHARI-I  GP,173,128,125,124,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3082,BETHUADAHARI-I  GP,173,22,113,105,Apply - Land Revenue (Khajna),6
3083,SI OFFICE NAKASHIPARA,173,199,860,357,Apply - Payment of WBSEDCL Electricity Bill,1
3083,SI OFFICE NAKASHIPARA,173,470,344,87,Payment - e-Payment Stamp Duty & Registration Fees,2
3083,SI OFFICE NAKASHIPARA,173,267,137,110,Info - Old Age Pension Scheme,3
3083,SI OFFICE NAKASHIPARA,173,352,136,99,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3083,SI OFFICE NAKASHIPARA,173,516,126,112,Apply - GP Certificate,5
3083,SI OFFICE NAKASHIPARA,173,358,82,71,Search - Download of e-Ration Card,6
3084,SI OFFICE NABADWIP URBAN,424,22,2368,1773,Apply - Land Revenue (Khajna),1
3084,SI OFFICE NABADWIP URBAN,424,199,1165,433,Apply - Payment of WBSEDCL Electricity Bill,2
3084,SI OFFICE NABADWIP URBAN,424,352,545,468,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3084,SI OFFICE NABADWIP URBAN,424,470,118,81,Payment - e-Payment Stamp Duty & Registration Fees,4
3084,SI OFFICE NABADWIP URBAN,424,392,84,70,Modify - Add member / FPS of Ration Card Holder,5
3084,SI OFFICE NABADWIP URBAN,424,169,78,45,Apply - ROR Application ,6
3085,MAYAPUR BAMANPUKUR -1 GP,172,199,2820,1256,Apply - Payment of WBSEDCL Electricity Bill,1
3085,MAYAPUR BAMANPUKUR -1 GP,172,22,162,92,Apply - Land Revenue (Khajna),2
